ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
320230,0,0,0,13,0,0,14,0,21,0
320231,0,0,0,0,0,0,0,13,0,0
320232,0,16,0,0,0,0,0,0,0,0
320233,1,1,1,1,1,1,1,1,1,1
320234,24,24,24,24,24,24,24,24,24,24
320235,0,0,0,0,0,0,0,0,0,0
320236,11,11,11,11,11,11,11,11,11,11
320237,0,0,0,0,0,0,0,0,0,0
320238,0,0,0,0,0,0,0,0,0,0
320239,0,0,0,0,0,0,0,0,0,0
320240,20,0,0,0,0,4,0,0,13,0
320241,12,13,0,11,5,14,0,19,32,0
320242,4,9,7,10,5,9,13,6,16,14
320243,0,0,0,0,0,0,0,0,0,0
320244,31,31,31,31,31,31,31,31,31,31
320245,0,0,0,0,0,0,0,0,0,0
320246,9,0,0,0,0,0,0,0,0,0
320247,1,1,1,1,1,1,1,1,1,1
320248,0,0,0,0,0,0,0,0,0,0
320249,23,23,23,23,23,23,23,23,23,23
320250,0,0,3,0,0,0,0,0,0,0
320251,18,18,18,18,18,18,18,18,18,18
320252,17,17,17,17,17,17,17,17,17,17
320253,0,0,0,0,0,0,0,0,0,0
320254,0,0,0,0,0,0,0,0,0,0
320255,3,8,17,0,21,14,0,11,0,0
320256,32,0,0,0,0,0,20,19,0,0
320257,18,0,0,0,0,0,0,0,0,0
320258,0,0,0,0,22,0,0,0,0,22
320259,0,0,0,0,0,0,0,0,0,0
320260,0,0,0,0,0,0,0,0,0,0
320261,16,16,16,16,16,16,16,16,16,16
320262,0,0,0,0,0,0,0,0,0,0
320263,22,22,22,22,22,22,22,22,22,22
320264,2,2,2,2,2,2,2,2,2,2
320265,0,0,0,0,0,0,0,0,0,0
320266,9,15,9,9,9,19,9,9,9,21
320267,0,0,0,0,0,0,0,0,0,0
320268,0,0,0,0,0,0,0,0,0,0
320269,0,0,0,19,0,0,0,0,9,0
320270,0,0,0,0,0,0,0,0,0,17
320271,0,0,0,0,0,0,0,0,0,0
320272,0,0,0,0,14,0,18,34,0,0
320273,12,12,12,12,12,12,12,12,12,12
320274,0,0,0,14,11,13,22,14,19,0
320275,10,10,10,10,10,10,10,10,10,10
320276,0,0,0,0,0,0,0,0,0,0
320277,0,0,0,0,0,0,0,0,0,0
320278,0,0,0,0,0,0,0,0,0,0
320279,0,0,0,0,0,0,0,0,0,0
320280,13,13,13,13,13,13,13,13,13,13
320281,6,34,0,0,0,17,27,21,17,7
320282,0,0,8,24,13,0,0,0,0,0
320283,0,0,0,0,0,0,0,0,0,0
320284,0,0,14,4,0,19,0,0,12,0
320285,5,5,5,5,5,5,5,5,5,5
320287,16,16,16,16,16,16,16,16,16,16
320288,0,0,0,0,0,8,13,0,0,24
320289,0,0,0,0,0,0,0,0,0,0
320290,0,19,13,6,9,14,33,46,21,4
320291,21,21,21,21,21,21,21,21,21,21
320292,19,19,19,19,19,19,19,19,19,19
320293,13,13,13,13,13,13,13,13,13,13
320294,15,15,15,15,15,15,15,15,15,15
320295,0,0,0,0,0,21,0,0,0,0
320296,0,0,0,0,0,0,0,0,0,0
320297,11,11,11,11,11,11,11,11,11,11
320298,4,4,4,4,4,4,4,4,4,4
320299,7,7,9,7,7,7,7,7,7,7
320300,16,16,16,16,16,16,16,16,16,16
320301,0,0,0,30,12,0,12,6,0,0
320302,7,13,15,27,28,31,21,18,14,7
320303,0,0,0,0,11,0,0,0,0,0
320304,0,0,0,0,0,0,0,0,0,0
320306,0,0,5,0,0,0,0,18,0,0
320307,27,27,27,27,27,27,27,27,27,27
320308,6,6,6,6,6,6,6,6,6,6
320309,0,0,0,0,0,0,0,0,0,0
320310,16,0,0,0,8,10,8,5,0,19
320311,0,0,0,0,0,0,21,0,0,0
320312,0,0,0,0,0,0,0,0,0,0
320313,0,0,0,0,0,0,0,0,0,0
320314,5,13,20,0,14,0,8,9,0,0
320315,0,0,23,0,0,0,7,0,0,0
320316,10,10,10,10,10,10,10,10,10,10
320317,9,22,0,0,14,37,31,15,4,26
320318,0,0,0,0,0,0,0,0,0,0
320319,26,26,26,26,26,26,26,26,26,26
320320,6,0,0,0,0,0,0,0,0,0
320321,0,0,0,0,0,0,0,11,0,0
320322,0,0,0,30,0,0,0,0,0,0
320323,0,0,0,0,25,20,0,0,0,0
320324,14,14,14,14,14,14,14,26,22,14
320325,7,7,7,7,7,7,7,7,7,7
320326,3,3,3,3,3,3,3,3,3,3
320327,0,0,0,0,0,0,0,0,0,0
320328,0,0,0,0,0,15,0,0,0,0
320329,33,33,33,33,33,33,33,33,33,33
320330,23,0,14,0,0,0,0,0,0,4
320331,0,0,0,0,0,0,0,0,0,0
320332,0,0,5,14,0,0,0,16,0,12
320333,0,0,0,0,0,0,0,0,0,0
320334,0,0,0,0,0,0,0,0,0,0
320335,0,0,0,0,0,0,0,0,15,0
320336,7,7,7,7,7,7,7,7,9,7
320337,0,10,0,0,0,9,8,0,0,17
320338,0,0,0,0,0,0,0,0,0,24
320339,21,21,21,21,28,22,21,21,21,21
320340,0,0,0,4,0,0,0,0,22,0
320341,0,0,0,0,0,0,0,0,0,0
320342,0,0,0,0,0,0,0,0,0,0
320343,0,0,0,0,0,0,0,0,0,0
320344,0,0,0,0,0,0,0,21,0,0
320345,0,8,0,0,0,0,0,0,0,0
320347,0,0,0,0,0,0,0,0,0,0
320348,0,0,0,0,0,0,0,0,0,0
320349,14,14,14,14,14,14,14,14,14,14
320351,25,25,25,25,25,25,25,25,25,25
320352,0,0,8,0,0,0,0,0,14,0
320353,0,0,0,0,0,0,0,0,0,0
320354,0,0,0,0,0,0,0,0,0,0
320355,0,0,0,0,0,0,0,0,0,0
320356,15,15,16,15,15,15,15,15,15,15
320357,0,0,0,0,0,37,0,0,0,0
320358,0,0,0,0,0,0,0,0,0,0
320359,0,0,0,0,0,0,0,0,0,0
320360,0,0,0,0,0,0,0,0,0,0
320361,0,0,0,0,0,0,0,0,0,0
320362,8,8,8,8,8,18,8,8,8,8
320363,0,0,0,0,0,0,0,0,0,0
320365,0,0,0,0,0,0,0,0,0,0
320366,0,0,0,0,0,0,0,0,0,0
320367,0,0,0,0,0,0,0,0,0,0
320368,0,0,0,0,0,0,0,0,0,0
320369,0,0,0,0,16,0,0,0,9,0
320370,1,1,1,1,1,1,1,1,1,1
320371,0,0,0,0,0,0,0,0,0,0
320372,0,0,0,0,0,0,0,0,0,0
320373,17,0,5,0,27,5,2,13,21,0
320374,0,23,0,0,0,0,0,29,0,0
320375,0,0,0,0,0,0,0,0,0,0
320376,0,0,0,0,0,0,0,0,0,0
330001,11,11,11,11,11,11,11,11,11,11
330002,11,11,11,11,11,11,11,11,11,11
330003,15,15,15,15,15,15,15,15,15,15
330004,0,0,0,0,0,0,0,0,0,0
330005,0,0,0,0,0,0,0,0,0,0
330006,24,24,24,24,24,24,24,24,24,24
330007,7,0,0,0,0,0,0,0,0,0
330008,0,0,0,0,0,12,0,0,0,0
330009,0,0,0,0,0,0,0,0,0,0
330010,2,2,2,2,2,2,2,2,2,2
330011,0,0,0,0,0,0,0,0,0,0
330012,9,9,9,9,9,9,9,9,9,9
330013,0,0,0,0,0,0,0,0,0,0
330014,0,0,0,0,0,0,0,0,0,0
330015,0,0,0,0,0,0,0,0,0,0
330016,19,19,19,19,19,19,19,19,19,19
330017,5,5,5,5,5,5,5,5,5,5
330018,19,19,19,19,19,19,19,19,19,19
330019,0,0,0,0,0,0,0,0,0,0
330020,10,10,10,10,10,10,10,10,10,10
330021,0,0,0,0,0,0,0,0,0,0
330022,0,0,0,0,0,0,0,0,0,0
330023,15,15,15,15,15,15,15,15,15,15
330024,25,25,25,25,25,25,25,25,25,25
330025,22,22,22,22,22,22,22,22,22,22
330026,0,0,0,0,0,0,0,0,0,0
330027,3,17,0,12,0,0,18,6,0,0
330028,0,0,0,0,0,0,0,0,0,0
330029,0,0,0,0,0,0,0,0,0,0
330030,19,19,19,19,19,19,19,19,19,19
330031,0,0,0,0,0,0,0,0,0,0
330032,14,14,14,14,14,14,14,14,14,14
330033,0,0,6,0,0,0,0,0,0,0
330034,0,0,0,0,0,0,0,9,0,0
330035,27,0,0,29,20,26,20,0,0,18
330036,0,15,17,13,0,15,8,0,0,34
330037,20,20,20,20,20,20,20,20,20,20
330038,18,18,18,18,18,18,18,18,18,18
330039,2,2,2,2,2,2,2,2,2,2
330040,0,0,0,0,0,0,0,0,0,0
330041,24,24,24,24,24,24,24,24,24,24
330042,0,0,0,0,0,0,0,0,0,0
330043,0,0,0,0,0,0,0,0,0,0
330044,0,0,0,0,0,0,0,0,0,0
330045,0,0,0,0,0,0,0,0,0,0
330046,0,0,0,0,0,0,18,0,0,0
330047,15,15,15,15,15,15,15,15,15,15
330048,0,0,0,0,0,0,0,0,0,0
330049,0,0,0,21,0,0,0,0,0,0
330050,0,0,0,0,0,0,0,0,0,0
330051,0,0,0,0,0,0,0,0,0,0
330052,2,2,2,2,2,2,2,2,2,2
330053,0,0,0,0,0,0,0,0,0,0
330054,21,21,21,21,21,21,21,21,21,21
330055,0,0,0,0,0,0,0,0,0,0
330056,23,23,23,23,23,23,23,23,23,23
330057,0,0,0,0,0,0,0,0,0,0
330058,32,32,32,32,32,32,32,32,32,32
330059,14,14,14,14,14,14,14,14,14,14
330060,0,0,0,0,0,0,0,0,0,0
330061,14,14,14,14,14,14,14,14,14,14
330062,0,0,0,0,0,0,0,0,0,0
330063,8,8,8,8,8,8,8,8,8,8
330064,0,0,0,0,0,0,0,0,0,0
330065,0,0,0,0,0,0,0,0,0,0
330066,0,0,0,0,0,0,0,0,0,0
330067,0,0,0,0,0,0,0,0,0,0
330068,0,0,0,0,0,0,0,0,0,0
330069,21,21,21,21,21,21,21,21,21,21
330070,0,17,0,0,15,0,0,0,15,0
330071,0,0,0,0,0,0,0,0,0,0
330072,0,0,25,19,0,0,0,0,0,0
330073,0,0,0,0,0,0,0,0,0,0
330074,0,0,0,19,0,0,13,0,0,0
330075,16,16,16,16,16,16,16,16,16,16
330076,0,18,0,0,0,27,0,0,24,0
330077,9,9,9,9,9,9,9,9,9,9
330078,0,0,0,0,0,0,0,0,9,0
330079,24,24,24,24,24,24,24,24,24,24
330080,1,1,1,1,1,1,1,1,1,1
330081,0,0,0,0,0,0,0,0,0,0
330082,18,18,18,18,18,18,18,18,18,18
330083,14,14,14,14,14,14,14,14,14,14
330084,23,23,23,23,23,23,23,23,23,23
330085,0,0,0,0,0,0,0,0,0,0
330086,0,0,0,0,0,0,0,0,0,0
330087,0,0,0,0,0,0,0,0,0,0
330088,0,0,0,0,0,0,0,0,0,0
330089,0,0,0,0,0,0,0,0,0,0
330090,0,0,0,0,0,0,0,0,0,0
330091,0,0,0,0,0,0,0,0,0,0
330092,0,0,0,0,0,0,0,0,0,0
330093,0,0,18,15,12,0,31,19,0,0
330094,0,0,0,0,0,0,0,0,0,0
330095,23,23,23,23,23,23,23,23,23,23
330096,27,27,27,27,27,27,27,27,27,27
330097,9,9,9,9,9,9,9,9,9,9
330098,0,0,0,0,0,0,0,0,0,0
330099,22,22,22,22,22,22,22,22,22,22
330100,0,0,0,0,0,0,0,0,0,0
330101,0,12,3,0,12,0,0,0,7,20
330102,0,0,0,0,0,0,0,0,0,0
330103,13,22,10,0,0,0,11,13,0,0
330104,0,0,0,0,0,0,13,0,0,0
330105,2,22,2,2,2,2,2,2,2,2
330106,0,24,12,15,0,26,0,14,11,0
340001,0,0,0,0,0,0,0,0,0,0
340002,0,0,0,0,0,0,0,0,0,0
340003,0,0,0,0,0,0,0,0,0,5
340004,0,0,0,0,0,0,0,0,0,0
340005,0,0,0,0,0,0,0,0,0,0
340006,0,0,0,0,0,0,0,0,0,0
340007,0,0,0,48,0,0,0,0,0,0
340008,0,0,0,0,0,0,0,0,0,0
340009,0,0,0,0,0,0,0,0,0,0
340010,12,12,12,12,12,12,12,12,12,12
340011,0,0,0,0,0,0,0,0,0,0
340012,32,32,32,32,32,32,32,32,32,32
340013,0,0,0,0,0,0,0,0,0,0
340014,0,0,0,0,0,0,0,0,0,0
340015,27,27,27,27,27,27,27,27,27,27
340016,0,0,0,0,0,0,0,0,0,0
340017,0,0,0,0,0,0,0,0,0,0
340018,0,0,0,0,0,0,0,0,0,0
340019,0,0,0,0,0,0,0,0,0,0
340020,8,8,8,8,8,8,8,8,8,8
340021,0,0,0,0,0,0,0,0,0,0
340022,0,0,0,0,0,0,0,0,16,0
340023,0,0,0,18,0,0,0,0,0,14
340024,0,0,0,0,0,0,0,0,0,0
340025,0,0,0,0,0,0,0,0,0,0
340026,0,13,11,0,0,0,0,12,22,0
340027,0,0,0,0,0,0,0,0,0,0
340028,0,0,0,0,0,0,0,0,0,0
340029,0,0,0,0,0,0,0,0,0,0
340030,0,8,12,23,34,0,0,16,0,10
340031,0,9,0,0,0,0,0,0,0,0
340032,0,0,0,0,0,0,0,0,0,0
340033,0,0,0,0,0,0,0,0,0,0
340034,3,0,0,3,0,0,26,0,0,0
340035,0,0,0,0,0,0,16,0,0,0
340036,0,0,0,0,0,0,0,0,0,0
340037,0,0,0,10,23,0,0,0,0,0
340038,0,0,0,14,0,14,0,13,0,0
340039,0,0,0,0,0,0,0,0,0,0
340040,0,0,0,0,0,0,0,0,0,0
340041,0,0,0,0,0,0,0,0,0,0
340042,40,40,40,40,40,40,40,40,40,40
340043,2,2,2,2,2,2,2,2,2,2
340044,6,6,6,6,6,6,6,6,6,6
340046,14,14,14,14,14,14,14,14,14,14
340047,0,0,0,0,0,0,0,0,0,0
340048,0,0,0,0,0,0,0,0,0,0
340049,17,17,17,17,17,17,17,17,17,17
340050,0,0,9,0,16,0,0,0,0,0
340051,0,0,0,0,0,0,0,0,0,0
340052,19,19,19,19,19,19,19,19,19,19
340053,0,0,0,0,0,0,0,0,0,0
340054,18,18,18,18,18,18,18,18,18,18
340055,0,0,0,0,0,0,0,0,0,0
340056,0,0,0,0,0,0,0,0,0,0
340057,0,0,0,0,0,0,0,0,0,0
340058,22,0,4,0,26,19,4,0,0,13
340059,0,0,0,0,0,0,0,0,0,0
340060,5,5,5,5,5,5,5,5,5,5
340061,0,19,0,0,3,0,0,0,0,0
340062,0,0,0,0,0,0,0,0,0,0
340063,21,21,21,21,21,21,21,21,21,21
340064,0,0,0,0,0,4,0,0,0,0
340065,0,0,0,0,0,0,0,0,0,0
340066,0,0,0,0,0,0,0,0,0,0
340067,0,0,0,0,0,0,0,0,0,0
340068,0,0,0,0,0,0,0,0,0,0
340069,0,0,8,12,17,0,10,0,13,0
340070,0,0,0,0,0,0,0,0,0,0
340071,0,0,0,0,0,0,0,0,0,0
340072,0,0,0,0,0,0,0,0,16,3
340073,0,0,0,0,0,0,0,0,0,0
340074,24,24,24,24,24,24,24,24,24,24
340075,0,0,0,0,0,0,0,0,0,0
340076,19,19,19,19,19,19,19,19,19,19
340077,0,0,0,0,0,0,0,0,0,0
340078,0,0,0,0,0,0,0,0,0,0
340079,0,0,0,0,0,0,0,0,0,0
340080,30,30,30,30,30,30,30,30,30,30
340081,8,0,0,0,0,0,0,0,0,0
340082,0,0,0,0,0,0,0,0,0,0
340084,7,22,0,0,0,0,11,0,0,0
340085,0,0,0,0,0,0,0,0,0,0
340086,0,12,0,0,0,0,0,0,0,0
340087,0,0,0,0,0,0,0,0,0,0
340088,0,0,0,18,0,0,0,6,0,0
340089,0,0,0,25,0,0,0,0,0,0
340090,0,0,0,0,0,0,0,0,0,0
340091,15,0,0,0,0,0,0,0,0,13
340092,0,0,0,15,0,21,7,0,20,0
340093,0,0,0,0,0,0,0,0,0,0
340094,12,12,12,12,12,12,12,12,15,12
340095,18,18,18,18,18,18,18,18,18,18
340096,0,0,0,24,0,0,0,0,0,0
340097,0,0,0,0,0,0,0,0,0,0
340098,0,0,0,24,0,0,0,0,0,0
340099,0,0,0,24,0,0,0,0,0,7
340100,0,0,0,0,0,0,0,0,0,0
340101,18,18,18,18,18,18,18,18,18,32
340102,11,11,11,11,11,11,11,11,11,11
340103,0,0,0,0,18,0,0,0,0,0
340104,0,0,0,0,0,0,0,0,0,0
340105,11,11,11,11,11,11,11,11,11,11
340106,0,0,0,0,0,0,0,0,0,0
340107,19,19,19,19,19,19,19,19,19,19
340108,0,0,0,0,0,0,0,0,0,0
340109,23,23,23,23,23,23,23,23,23,23
340110,0,0,10,15,0,18,0,19,0,0
340111,0,0,0,0,0,0,0,0,0,0
340112,24,24,24,24,24,24,24,24,24,24
340113,18,0,0,0,0,0,15,0,0,0
340114,18,18,18,18,18,18,18,18,18,18
340115,0,0,0,0,0,0,0,0,0,0
340116,0,0,0,0,0,0,0,0,0,0
340117,0,0,0,0,0,0,0,0,0,0
340118,0,0,0,0,0,0,0,0,0,0
340120,0,0,0,0,0,0,0,0,0,0
340121,0,0,0,0,0,0,0,0,0,0
340122,39,39,39,39,39,39,39,39,39,39
340123,0,0,0,0,0,0,0,0,0,0
340124,0,32,15,13,0,0,0,0,0,0
340125,0,0,0,0,0,0,0,0,0,0
340126,14,0,0,8,9,22,0,11,0,17
340127,0,0,0,0,0,0,0,0,0,0
340128,0,0,0,0,0,0,0,0,0,0
340129,0,0,0,0,0,0,0,0,0,0
340130,0,0,0,12,0,10,0,10,9,10
340131,8,17,0,0,7,10,0,12,10,15
340132,0,0,0,0,0,0,0,14,0,0
340134,19,19,19,19,19,19,19,19,19,19
340135,0,0,0,0,0,0,0,0,0,0
340136,7,9,7,10,7,7,20,7,7,7
340137,0,0,0,14,16,0,0,41,0,0
340138,0,0,0,0,0,0,0,0,0,0
340139,11,0,22,15,13,0,9,9,0,18
340140,0,0,0,0,0,0,0,0,0,0
340141,0,0,0,0,0,21,0,0,0,0
340142,0,0,0,0,0,0,0,0,0,0
340143,0,0,0,0,0,0,0,0,0,0
340144,0,0,11,11,20,14,43,49,15,0
340145,0,0,0,0,0,0,0,0,0,0
340146,0,0,0,0,0,0,0,0,0,0
340147,5,5,5,5,5,5,5,5,5,5
340148,0,0,0,0,0,0,0,0,0,0
340149,0,0,0,0,0,0,0,0,0,0
340150,12,12,12,12,12,12,12,12,12,12
340151,0,0,0,0,0,0,0,0,0,0
340152,0,10,0,0,0,0,13,0,0,0
340153,30,30,30,30,30,30,30,30,30,30
340154,12,12,12,12,12,12,12,12,12,12
340155,0,0,0,0,0,0,0,0,0,0
340156,0,0,0,0,0,0,0,0,0,0
340157,6,6,6,6,6,6,6,6,6,6
340158,10,10,10,10,10,10,10,10,10,10
340159,0,0,0,0,0,0,0,0,0,0
340160,0,0,12,0,10,0,0,27,0,16
340161,5,0,0,0,0,0,0,0,0,0
340162,0,0,0,0,0,0,0,21,0,0
340163,0,0,0,0,0,0,0,0,11,0
340164,0,0,0,0,0,0,0,0,0,0
340165,0,0,0,0,0,0,0,0,0,0
340166,0,0,0,0,0,0,0,0,0,0
340167,0,0,0,0,0,0,0,0,0,28
340168,0,0,0,0,9,0,0,0,0,0
340169,9,0,0,0,3,0,10,0,0,0
340170,12,12,12,12,12,12,12,12,12,12
340171,0,0,0,28,0,3,0,0,0,0
340172,0,0,0,0,0,0,0,0,0,0
340173,16,16,16,16,16,16,16,16,16,16
340174,6,6,6,6,6,6,6,6,6,6
340175,3,3,3,3,3,3,3,3,3,3
340176,10,10,10,10,10,10,10,10,10,10
340177,0,0,0,0,0,0,0,0,0,0
340178,0,0,0,0,0,0,0,0,0,0
340179,0,0,31,34,33,0,0,0,0,0
340180,0,0,0,0,0,0,0,0,0,0
340181,0,0,0,0,0,0,0,0,0,0
340182,0,0,0,0,0,0,0,0,0,0
340183,7,7,7,7,7,7,7,7,7,7
340184,0,0,0,0,0,0,0,0,0,0
340185,19,0,0,10,0,0,16,16,0,19
340186,0,0,19,0,23,0,0,0,0,0
340187,0,0,0,0,0,0,0,0,0,0
340188,0,0,0,0,0,0,0,0,0,0
340189,0,0,0,0,0,0,0,0,0,0
340190,0,17,0,0,11,0,0,0,0,0
340191,0,0,0,12,0,0,0,0,0,0
340192,0,0,13,0,0,0,0,0,0,19
340193,17,17,17,17,17,17,17,17,17,17
340194,0,0,0,14,0,0,0,0,0,0
340195,0,0,0,0,0,0,0,0,0,0
340196,20,20,20,20,20,20,20,20,20,20
340198,17,17,17,17,17,17,17,17,17,17
340199,0,0,16,0,0,29,0,0,0,0
340200,19,19,19,19,19,19,19,19,19,19
340201,6,6,6,6,6,6,6,6,6,6
340202,18,18,18,18,18,18,18,18,18,18
340203,0,0,0,0,0,0,0,18,0,0
340204,0,0,0,0,0,0,0,0,0,0
340205,20,20,20,20,20,20,20,20,20,20
340206,0,0,0,0,0,0,0,0,0,0
340207,0,0,0,0,0,0,0,0,0,0
340208,0,0,0,0,0,0,0,0,0,0
340209,0,0,0,0,0,0,0,0,13,0
340210,0,0,0,0,0,0,0,0,0,0
340211,0,0,0,11,0,0,0,0,0,18
340212,0,0,0,0,0,0,0,0,0,0
340213,4,4,4,4,4,4,4,4,4,4
340214,0,0,0,0,0,0,0,0,0,0
340215,0,0,0,0,0,0,0,0,0,0
340216,0,0,0,15,0,0,0,0,0,0
340217,25,25,25,25,25,25,25,25,25,25
340218,0,0,0,0,0,0,0,0,0,0
340219,4,4,4,4,4,4,4,4,4,4
340220,0,0,0,0,0,0,0,0,0,0
340221,0,0,0,0,0,0,0,0,0,0
340222,0,0,0,0,0,0,0,0,0,0
340223,12,12,12,12,12,12,12,12,12,12
340224,0,0,0,0,0,0,0,0,0,0
340225,0,0,0,28,0,0,0,0,0,0
340226,0,0,0,0,0,0,18,0,0,0
340227,9,18,21,16,13,23,8,9,30,0
340228,37,37,37,37,37,37,37,37,37,37
340229,0,0,0,24,0,0,0,0,0,13
340230,0,0,0,0,0,0,0,0,0,0
340231,0,0,0,0,0,0,12,0,0,0
340232,18,18,18,18,18,18,18,18,18,22
340233,14,14,14,14,14,14,14,14,14,14
340234,0,0,0,0,0,0,0,0,0,0
340235,0,0,0,0,0,0,0,0,0,0
340236,24,24,24,24,24,24,24,24,24,24
340237,0,0,0,0,0,0,0,0,0,0
340238,0,0,0,8,0,7,3,0,0,0
340239,0,0,0,0,0,0,0,0,0,0
340240,9,19,15,10,0,3,10,18,5,1
340241,0,0,0,0,0,0,0,0,0,0
340242,0,21,19,26,26,16,0,0,0,8
340243,10,10,10,10,10,10,10,17,10,10
340244,16,16,16,16,16,16,16,16,16,16
340245,0,0,0,0,0,0,0,0,0,0
340246,15,15,15,15,15,15,15,15,15,15
340247,24,24,24,24,24,24,24,24,24,24
340248,13,13,13,13,13,13,13,13,13,13
340249,0,23,20,0,0,0,0,8,0,0
340250,0,0,0,0,0,0,0,0,0,0
340251,0,0,0,0,0,0,0,0,0,0
340252,0,0,0,0,0,0,0,0,0,0
340253,0,0,0,0,0,0,0,0,0,0
340254,0,0,12,0,0,20,37,0,0,11
340255,0,0,0,0,0,0,0,0,0,0
340256,0,15,0,0,0,0,0,0,0,13
340257,9,9,9,9,9,9,9,9,9,9
340258,6,0,13,0,11,12,0,0,23,28
340259,0,0,22,0,0,0,0,0,0,0
340260,0,0,0,0,0,0,0,0,0,0
340261,0,0,0,0,0,0,0,0,0,0
340262,0,0,0,0,0,0,0,0,0,0
340263,0,0,0,0,0,0,0,0,0,0
340264,24,24,24,24,24,24,24,24,24,24
340265,0,0,0,0,0,0,0,0,0,0
340266,0,0,0,0,0,0,0,0,0,0
340267,0,0,0,0,0,0,0,0,0,0
340268,9,0,0,26,9,0,0,0,34,0
340269,1,1,1,1,1,1,1,1,1,1
340270,14,14,14,14,14,14,14,14,14,14
340271,8,8,8,8,8,8,8,8,8,8
340272,23,23,23,23,23,23,23,23,23,23
340273,0,0,0,0,0,0,0,0,0,0
340274,0,0,0,0,0,0,0,0,0,8
340275,0,0,0,0,0,0,0,0,0,0
340276,0,0,0,9,0,0,0,0,0,0
340277,0,0,0,0,0,0,0,0,0,0
340278,35,35,35,35,35,35,35,35,35,35
340279,7,7,7,7,7,7,7,7,7,7
340280,0,0,0,0,0,0,12,0,0,0
340281,0,0,0,0,0,0,0,0,0,0
340282,0,0,0,0,0,0,0,0,0,0
340283,0,0,0,0,0,0,0,0,0,0
340284,0,0,0,0,0,0,0,0,0,0
340285,0,0,0,0,0,0,0,0,0,0
340286,0,0,0,0,0,0,0,0,0,0
340287,0,0,15,0,0,0,0,0,0,0
340288,22,22,22,22,22,22,22,22,22,22
340289,0,0,0,0,0,0,0,0,0,0
340290,3,3,3,3,3,3,3,3,3,3
340291,0,0,0,0,0,0,0,0,0,0
340292,0,0,0,0,0,0,0,0,0,0
340293,19,19,19,19,19,19,19,19,19,19
340294,16,16,16,16,16,16,16,16,16,16
340295,18,18,18,18,18,18,18,18,18,18
340296,0,0,0,0,0,0,0,0,0,0
340297,6,6,6,6,6,6,13,6,6,6
340298,13,0,0,0,0,0,0,13,0,0
340299,8,8,8,8,8,8,8,8,8,8
340300,0,0,0,0,0,0,0,0,0,0
340302,0,0,0,0,0,0,0,0,0,0
340303,24,24,27,24,24,24,24,24,24,24
340304,0,0,0,0,0,0,0,0,0,0
340305,0,0,0,0,0,0,0,0,0,0
340306,8,0,0,0,0,0,0,0,11,0
340307,0,10,34,0,0,0,16,0,0,0
340308,4,4,4,4,4,4,4,4,4,4
340309,0,0,0,0,0,0,0,0,0,0
340310,18,18,18,18,18,18,18,18,18,18
340311,3,3,3,3,3,3,3,3,3,3
340312,19,19,19,19,19,19,19,19,19,19
340313,0,0,0,0,0,0,0,0,0,0
340314,5,5,5,5,5,5,5,5,5,5
340315,0,0,0,0,0,0,11,0,0,0
340316,0,0,0,0,0,0,0,0,0,0
340317,0,0,0,0,0,0,0,0,0,0
340318,0,0,0,0,0,0,0,0,0,0
340319,6,6,22,6,6,18,6,6,6,6
340321,36,36,36,36,36,36,36,36,36,36
340322,8,20,21,23,11,11,16,16,17,0
340323,0,0,0,0,0,0,0,0,0,0
340324,13,13,13,13,13,13,13,13,13,13
340325,0,0,0,0,0,0,0,0,0,0
340326,0,19,0,0,0,0,2,0,0,0
340327,0,0,0,0,0,0,0,0,0,0
340328,0,0,0,0,0,0,0,0,5,0
340329,0,0,0,0,0,0,0,0,0,0
340330,0,0,0,0,0,0,0,0,0,13
340331,0,0,6,0,0,0,0,0,0,0
340332,8,8,17,8,8,8,15,8,8,8
340333,26,26,26,26,26,26,26,26,26,26
340334,13,0,22,10,9,22,9,12,17,13
340335,0,0,0,0,0,0,0,0,21,0
340336,0,0,0,0,0,0,0,0,0,0
340337,0,0,0,0,0,0,0,0,0,0
340338,0,0,0,0,0,18,0,0,8,7
340339,24,0,0,22,10,0,18,17,0,0
340340,0,0,0,0,0,0,0,0,0,0
340341,0,0,0,0,0,0,0,0,0,0
340342,0,0,0,0,29,0,0,0,0,0
340343,18,18,18,18,18,18,18,18,18,18
340344,11,15,3,0,10,30,0,0,9,9
340345,0,0,0,0,0,0,0,0,0,0
340346,0,0,0,0,0,0,0,0,0,0
340347,0,0,0,0,0,0,0,0,0,0
340348,18,18,18,18,18,18,18,18,18,18
340349,12,12,12,12,12,12,12,12,12,12
340350,24,24,24,24,24,24,24,24,24,24
340351,17,17,17,17,17,17,17,17,17,17
340352,0,0,0,0,0,0,0,0,0,0
340353,0,0,0,0,0,0,0,0,0,0
340354,15,15,15,15,15,15,15,15,15,15
340355,0,15,30,0,0,10,0,9,0,15
340356,0,0,0,0,0,0,0,0,0,0
340357,26,26,26,26,26,26,26,26,26,26
340358,0,0,0,0,0,0,0,0,0,0
340359,8,13,43,5,25,9,12,13,9,34
340360,0,0,0,0,0,0,0,0,0,0
340361,1,1,1,1,1,1,1,1,1,1
340362,11,0,0,0,12,7,0,9,0,7
340363,0,0,0,0,0,0,0,0,0,0
340364,0,0,0,0,0,0,0,0,0,0
340365,0,0,0,0,0,0,0,0,0,0
340366,25,25,25,25,25,25,25,25,25,25
